title,rent_type,district,sub_district,community,area,orientation,bedrooms,living_rooms,bathrooms,tags,platform,price
独栋·首创和园 首创和园.良乡大学城店 近丰台科技园 丽泽 地铁通勤便利 全采光loft大一居 1室1厅,其他,,,,39.08,39.08㎡,1.0,1.0,1.0,独栋公寓|近地铁|精装|开放厨房|押一付一,首创和园,2890
整租·右安门内西街甲10号院 3室1厅 南/北,整租,西城,右安门内,右安门内西街甲10号院,77.61,77.61㎡,3.0,1.0,1.0,官方核验|集中供暖,链家,7800
整租·鲁能7号院颐景润园 3室2厅 南/北,整租,顺义,马坡,鲁能7号院颐景润园,148.7,148.70㎡,3.0,2.0,2.0,官方核验|精装|双卫生间|随时看房,链家,4900
独栋·首创和园 首创和园.良乡大学城店 国企保障 近地铁 落地窗一居LOFT 高性价比 通勤党狂喜 1室1厅,其他,,,,20.79,20.79㎡,1.0,1.0,1.0,独栋公寓|近地铁|精装|开放厨房|押一付一,首创和园,2290
整租·山水文园一期 3室2厅 南/北,整租,朝阳,华威桥,山水文园一期,154.42,154.42㎡,3.0,2.0,2.0,官方核验|精装|集中供暖|双卫生间,链家,16000
整租·弘燕路小区 2室1厅 南/北,整租,朝阳,华威桥,弘燕路小区,85.8,85.80㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,6000
整租·世纪星家园 3室2厅 复式 南,整租,丰台,宋家庄,世纪星家园,170.52,170.52㎡,3.0,2.0,3.0,官方核验|精装|集中供暖|随时看房,链家,11500
整租·中海馥园 3室1厅 南/北,整租,海淀,甘家口,中海馥园,183.92,183.92㎡,3.0,1.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,30000
整租·东大街西里 1室1厅 南,整租,丰台,七里庄,东大街西里,43.1,43.10㎡,1.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,3700
整租·原香小镇一区 3室2厅 南/北,整租,房山,长阳,原香小镇一区,102.89,102.89㎡,3.0,2.0,2.0,官方核验|精装|双卫生间,链家,4300
整租·金色漫香郡北区 2室1厅 北,整租,大兴,南中轴机场商务区,金色漫香郡北区,90.0,90.00㎡,2.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,3000
整租·乔庄北区 3室2厅 南/北,整租,通州,乔庄,乔庄北区,101.22,101.22㎡,3.0,2.0,1.0,官方核验|集中供暖,链家,4200
整租·中铁花溪渡 3室1厅 南/北,整租,顺义,马坡,中铁花溪渡,118.4,118.40㎡,3.0,1.0,1.0,官方核验|精装|集中供暖,链家,4300
整租·石韵浩庭 5室2厅 西北,整租,朝阳,大望路,石韵浩庭,275.4,275.40㎡,5.0,2.0,1.0,官方核验|集中供暖,链家,35500
整租·北重西厂 2室1厅 南/北,整租,石景山,鲁谷,北重西厂,63.18,63.18㎡,2.0,1.0,1.0,官方核验|精装|集中供暖,链家,4400
整租·世纪家园 4室2厅 复式 西北,整租,密云,鼓楼街道,世纪家园,137.93,137.93㎡,4.0,2.0,1.0,官方核验|集中供暖|随时看房,链家,2900
整租·七棵树东大街小区 3室1厅 南/北,整租,门头沟,城子,七棵树东大街小区,77.0,77.00㎡,3.0,1.0,1.0,官方核验|精装|集中供暖,链家,2800
整租·西山甲一号时代中心 2房间 西,整租,丰台,丰台其它,西山甲一号时代中心,37.12,37.12㎡,,,,官方核验|近地铁|精装|集中供暖,链家,4000
整租·燕化星城健德二里  2室2厅 南/北,整租,房山,阎村,燕化星城健德二里,105.16,105.16㎡,2.0,2.0,2.0,官方核验|近地铁|集中供暖|双卫生间,链家,2100
整租·北京ONE 3室2厅 南/北,整租,通州,万达,北京ONE,192.0,192.00㎡,3.0,2.0,2.0,官方核验|精装|双卫生间,链家,8500
整租·长安九里 3室2厅 南/西/北,整租,石景山,石景山其它,长安九里,125.39,125.39㎡,3.0,2.0,2.0,官方核验|精装|集中供暖|双卫生间,链家,12700
整租·官园胡同1号院 2室1厅 南/北,整租,通州,万达,官园胡同1号院,56.0,56.00㎡,2.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,3000
整租·中海九号公馆三区 5室2厅 复式 南/北,整租,丰台,科技园区,中海九号公馆三区,417.0,417.00㎡,5.0,2.0,4.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,65800
整租·劲松嘉园 2室1厅 西南,整租,朝阳,劲松,劲松嘉园,138.48,138.48㎡,2.0,1.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间,链家,12000
整租·九号公寓 3室2厅 南/北,整租,朝阳,农展馆,九号公寓,269.34,269.34㎡,3.0,2.0,3.0,官方核验|近地铁|精装|集中供暖,链家,33000
整租·罗府家园 2室1厅 东/西,整租,房山,良乡,罗府家园,89.72,89.72㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,3200
整租·加州水郡Q酷 2房间 南,整租,房山,长阳,加州水郡Q酷,27.0,27.00㎡,,,,官方核验|集中供暖|随时看房,链家,1500
整租·燕化星城健德二里  2室1厅 南,整租,房山,阎村,燕化星城健德二里,86.27,86.27㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖,链家,2200
整租·幸福二村 1室1厅 南,整租,朝阳,工体,幸福二村,31.31,31.31㎡,1.0,1.0,1.0,官方核验|近地铁|集中供暖,链家,4500
整租·营房西街 2室1厅 南/北,整租,东城,崇文门,营房西街,58.02,58.02㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,6000
整租·龙兴园北区 3室2厅 南/北,整租,昌平,回龙观,龙兴园北区,98.85,98.85㎡,3.0,2.0,1.0,官方核验|集中供暖,链家,5600
整租·裕祥花园 3室2厅 南,整租,顺义,后沙峪,裕祥花园,135.0,135.00㎡,3.0,2.0,2.0,官方核验|集中供暖|双卫生间,链家,7000
整租·华贸公寓 3室2厅 东南/北,整租,朝阳,CBD,华贸公寓,159.65,159.65㎡,3.0,2.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间|随时看房,链家,17500
整租·金地北京壹街区 3室3厅 南/北,整租,通州,通州其它,金地北京壹街区,256.0,256.00㎡,3.0,3.0,1.0,官方核验|精装|集中供暖|随时看房,链家,6000
整租·索家坟 2室1厅 东/西,整租,海淀,小西天,索家坟,56.0,56.00㎡,2.0,1.0,1.0,官方核验|精装|集中供暖,链家,7100
整租·新金山公寓 1室1厅 西,整租,朝阳,朝阳门外,新金山公寓,58.61,朝阳-朝阳门外-新金山公寓,1.0,1.0,1.0,公寓|月租|精装|集中供暖|押一付一|随时看房,自如,6460
整租·燕莎后 1室1厅 西南,整租,朝阳,酒仙桥,燕莎后,70.37,朝阳-酒仙桥-燕莎后,1.0,1.0,1.0,公寓|月租|精装|集中供暖|押一付一|随时看房,自如,6430
整租·信德园二期（考拉社区） 1室1厅 西,整租,西城,菜户营,信德园二期（考拉社区）,57.44,西城-菜户营-信德园二期（考拉社区）,1.0,1.0,1.0,公寓|月租|精装|集中供暖|押一付一|随时看房,自如,5215
整租·紫辰院 4室2厅 南/北,整租,丰台,岳各庄,紫辰院,263.0,263.00㎡,4.0,2.0,3.0,官方核验|精装|集中供暖,链家,35000
整租·八角北路 2室1厅 南/北,整租,石景山,八角,八角北路,54.0,54.00㎡,2.0,1.0,1.0,官方核验|精装|集中供暖,链家,4100
整租·北京城建兴悦居 2室1厅 北,整租,大兴,瀛海,北京城建兴悦居,76.88,大兴-瀛海-北京城建兴悦居,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,4230
整租·法华寺街 2室1厅 南,整租,东城,崇文门,法华寺街,17.7,17.70㎡,2.0,1.0,1.0,官方核验|近地铁|精装,链家,13500
整租·芍药居2号院 2室1厅 南,整租,朝阳,芍药居,芍药居2号院,60.59,朝阳-芍药居-芍药居2号院,2.0,1.0,1.0,公寓|月租|精装|集中供暖|押一付一|随时看房,自如,6630
整租·天鹅湾北区 4室2厅 复式 南/北,整租,朝阳,朝青,天鹅湾北区,170.0,170.00㎡,4.0,2.0,2.0,官方核验|精装|集中供暖|双卫生间|随时看房,链家,14500
整租·首邑溪谷 2室1厅 复式 东/南,整租,大兴,高米店,首邑溪谷,47.34,47.34㎡,2.0,1.0,2.0,官方核验|集中供暖|双卫生间|随时看房,链家,4500
整租·紫御府 4室2厅 南/北,整租,海淀,白石桥,紫御府,324.84,324.84㎡,4.0,2.0,4.0,官方核验|精装|集中供暖,链家,56000
整租·晓月新城 3室1厅 南,整租,丰台,卢沟桥,晓月新城,85.56,85.56㎡,3.0,1.0,1.0,官方核验|精装|随时看房,链家,4200
整租·慧忠北里 3室1厅 北,整租,朝阳,亚运村,慧忠北里,140.62,140.62㎡,3.0,1.0,2.0,公寓|近地铁|精装|集中供暖|押一付一|双卫生间,自如,11630
整租·天鑫家园 2室1厅 南,整租,昌平,霍营,天鑫家园,87.03,87.03㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一,自如,5890
整租·本家润园C区 2室1厅 东,整租,东城,东花市,本家润园C区,67.48,67.48㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,6860
整租·天赐良园二期 5室2厅 南/北,整租,通州,北关,天赐良园二期,208.0,208.00㎡,5.0,2.0,3.0,官方核验|近地铁|精装|集中供暖,链家,12000
整租·丽晶苑 2室1厅 南,整租,朝阳,CBD,丽晶苑,150.0,150.00㎡,2.0,1.0,2.0,官方核验|精装|集中供暖|双卫生间,链家,19000
整租·CBD总部公寓一期 1室1厅 东/西,整租,朝阳,双井,CBD总部公寓一期,79.0,79.00㎡,1.0,1.0,1.0,官方核验|近地铁|精装|集中供暖,链家,7800
整租·天裕昕园西区 2室2厅 南/北,整租,顺义,中央别墅区,天裕昕园西区,80.0,80.00㎡,2.0,2.0,2.0,官方核验|精装|集中供暖|双卫生间,链家,6500
整租·天鹅堡 3室2厅 南/北,整租,通州,马驹桥,天鹅堡,253.69,253.69㎡,3.0,2.0,2.0,官方核验|双卫生间,链家,8100
整租·天宫院小区 2室1厅 东,整租,大兴,天宫院,天宫院小区,89.63,89.63㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,3930
整租·中间建筑E区 4室2厅 南/北,整租,海淀,西山,中间建筑E区,330.0,330.00㎡,4.0,2.0,4.0,官方核验|精装,链家,32000
整租·北辰福第中区 1室1厅 东,整租,朝阳,常营,北辰福第中区,70.0,70.00㎡,1.0,1.0,1.0,官方核验|精装|随时看房,链家,4200
整租·城建上河湾北区 2室1厅 南,整租,密云,密云镇,城建上河湾北区,73.0,73.00㎡,2.0,1.0,1.0,官方核验|精装|集中供暖,链家,2200
整租·西马金润一区 3室1厅 东/南/北,整租,丰台,马家堡,西马金润一区,105.0,105.00㎡,3.0,1.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,6600
整租·东直门南大街 2室1厅 南,整租,东城,东直门,东直门南大街,56.4,56.40㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,7460
整租·领秀翡翠山B区 3室2厅 南/北,整租,丰台,丰台其它,领秀翡翠山B区,157.4,157.40㎡,3.0,2.0,2.0,官方核验|精装|双卫生间|随时看房,链家,8500
整租·独墅逸致 4室2厅 复式 南/北,整租,大兴,大兴新机场,独墅逸致,225.67,225.67㎡,4.0,2.0,3.0,官方核验|精装,链家,13500
整租·建外soho西区 1室1厅 西,整租,朝阳,CBD,建外soho西区,171.17,171.17㎡,1.0,1.0,1.0,官方核验|近地铁|集中供暖,链家,19000
整租·西山壹号院南区 4室2厅 南/北,整租,海淀,西北旺,西山壹号院南区,348.72,348.72㎡,4.0,2.0,5.0,官方核验|集中供暖,链家,50000
整租·东亚三环 2房间 北,整租,丰台,马家堡,东亚三环,50.63,丰台-马家堡-东亚三环,,,,公寓|精装|集中供暖|押一付一|随时看房,自如,4960
整租·远洋天地一期 2室1厅 西,整租,朝阳,四惠,远洋天地一期,68.95,朝阳-四惠-远洋天地一期,2.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一|随时看房,自如,7560
整租·CUV国际公寓 2房间 东,整租,丰台,玉泉营,CUV国际公寓,72.19,72.19㎡,,,,官方核验|近地铁|精装|集中供暖|随时看房,链家,5200
整租·北官厅胡同 1室1厅 南,整租,东城,东直门,北官厅胡同,35.43,东城-东直门-北官厅胡同,1.0,1.0,1.0,公寓|月租|精装|集中供暖|押一付一|随时看房,自如,6360
整租·泰华龙旗广场 4房间 南,整租,昌平,回龙观,泰华龙旗广场,152.0,152.00㎡,,,,官方核验|精装|随时看房,链家,8800
整租·金科王府 4室2厅 复式 南/北,整租,昌平,小汤山,金科王府,138.84,138.84㎡,4.0,2.0,2.0,官方核验|精装|集中供暖|双卫生间|随时看房,链家,6500
整租·绿城百合公寓南区 2室2厅 南/北,整租,房山,阎村,绿城百合公寓南区,93.77,93.77㎡,2.0,2.0,1.0,官方核验|随时看房,链家,3000
整租·天裕昕园西区 2室1厅 南,整租,顺义,中央别墅区,天裕昕园西区,52.64,顺义-中央别墅区-天裕昕园西区,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,3690
整租·10AM新坐标 1室1厅 西,整租,朝阳,方庄,10AM新坐标,41.01,朝阳-方庄-10AM新坐标,1.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一,自如,4990
整租·莫奈花园 4室2厅 跃层 南/北,整租,顺义,后沙峪,莫奈花园,240.0,240.00㎡,4.0,2.0,3.0,官方核验|精装|随时看房,链家,13300
整租·双裕花园东区 5室2厅 复式 南/北,整租,顺义,后沙峪,双裕花园东区,236.0,236.00㎡,5.0,2.0,3.0,官方核验|集中供暖|随时看房,链家,8200
整租·圆明园东里 3室1厅 南/北,整租,海淀,五道口,圆明园东里,66.0,66.00㎡,3.0,1.0,1.0,官方核验|精装|集中供暖,链家,14000
整租·非常生活 1室1厅 东,整租,朝阳,双井,非常生活,63.92,63.92㎡,1.0,1.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,5500
整租·玉璞家园 2室1厅 南,整租,丰台,丽泽,玉璞家园,64.33,64.33㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,5600
整租·首开国风美唐一期 1室1厅 东,整租,昌平,回龙观,首开国风美唐一期,56.08,56.08㎡,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,5330
整租·红玺台 4室1厅 南/西/北,整租,朝阳,太阳宫,红玺台,239.9,239.90㎡,4.0,1.0,3.0,官方核验|精装|集中供暖,链家,42000
整租·大牛坊三期 1室1厅 东,整租,海淀,海淀北部新区,大牛坊三期,45.0,45.00㎡,1.0,1.0,1.0,公寓|精装|押一付一|随时看房,自如,4630
整租·车站北里 2室1厅 南/北,整租,大兴,黄村火车站,车站北里,55.0,55.00㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,3100
整租·北京印象 5室2厅 南/北,整租,海淀,定慧寺,北京印象,235.0,235.00㎡,5.0,2.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间,链家,28400
整租·兴隆家园 2室1厅 西南,整租,朝阳,高碑店,兴隆家园,66.0,66.00㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,4600
整租·华源之星 3室1厅 东南/北,整租,朝阳,三里屯,华源之星,149.0,149.00㎡,3.0,1.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间|随时看房,链家,18500
整租·万寿路甲15号院五区 2室1厅 南,整租,海淀,万寿路,万寿路甲15号院五区,81.0,81.00㎡,2.0,1.0,1.0,官方核验|精装|集中供暖,链家,10680
整租·佑安府 5室2厅 南/北,整租,丰台,右安门外,佑安府,294.44,294.44㎡,5.0,2.0,5.0,官方核验|近地铁|精装|集中供暖,链家,88000
整租·怡海花园富泽园 2室1厅 南,整租,丰台,科技园区,怡海花园富泽园,101.02,101.02㎡,2.0,1.0,1.0,公寓|月租|精装|集中供暖|押一付一|随时看房,自如,6583
整租·芍药居北里 1室1厅 南,整租,朝阳,芍药居,芍药居北里,49.31,49.31㎡,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,6090
整租·海子角小区 3室1厅 南/北,整租,大兴,观音寺,海子角小区,94.0,94.00㎡,3.0,1.0,1.0,官方核验|精装|集中供暖,链家,3000
整租·高巢 1室1厅 西,整租,海淀,清河,高巢,62.01,62.01㎡,1.0,1.0,1.0,公寓|精装|押一付一|随时看房,自如,5630
整租·馨港庄园三区 1室1厅 南/北,整租,顺义,李桥,馨港庄园三区,66.13,66.13㎡,1.0,1.0,1.0,官方核验|集中供暖,链家,2300
整租·翡翠城二期 3室2厅 复式 南/北,整租,大兴,高米店,翡翠城二期,156.8,156.80㎡,3.0,2.0,3.0,官方核验|随时看房,链家,9500
整租·望泉家园 3室2厅 南/北,整租,顺义,顺义城,望泉家园,126.12,126.12㎡,3.0,2.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间|随时看房,链家,4000
整租·松榆西里 1室1厅 东,整租,朝阳,潘家园,松榆西里,42.64,朝阳-潘家园-松榆西里,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,4990
整租·首开琅樾 4室2厅 南/北,整租,朝阳,中央别墅区,首开琅樾,230.0,230.00㎡,4.0,2.0,3.0,官方核验|精装,链家,23000
整租·北纬40度二期 2室1厅 南,整租,朝阳,望京,北纬40度二期,86.85,朝阳-望京-北纬40度二期,2.0,1.0,1.0,公寓|月租|近地铁|精装|集中供暖|押一付一|随时看房,自如,7752
整租·南竺园 2室1厅 南/北,整租,顺义,首都机场,南竺园,60.0,60.00㎡,2.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,2800
整租·古城路小区 2室1厅 南/北,整租,石景山,古城,古城路小区,48.86,48.86㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖,链家,3700
整租·西长安壹号 3房间 西南,整租,门头沟,上岸地铁,西长安壹号,70.0,70.00㎡,,,,官方核验|近地铁|集中供暖|双卫生间,链家,4200
整租·安贞里 1室1厅 南,整租,朝阳,安贞,安贞里,45.34,朝阳-安贞-安贞里,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,7260
整租·北安里 7室1厅 东/南/西/北,整租,西城,西单,北安里,277.9,277.90㎡,7.0,1.0,1.0,官方核验|集中供暖,链家,130000
整租·朝北8080 1房间 北,整租,通州,北关,朝北8080,35.69,35.69㎡,,,,官方核验|精装|集中供暖|随时看房,链家,3800
整租·东湖湾三期 7室4厅 复式 南/北,整租,朝阳,望京,东湖湾三期,386.53,386.53㎡,7.0,4.0,4.0,官方核验|近地铁|精装|集中供暖,链家,53800
整租·和平街东里 3室1厅 复式 南/北,整租,昌平,鼓楼大街,和平街东里,113.07,113.07㎡,3.0,1.0,1.0,官方核验|近地铁|精装|集中供暖,链家,3400
整租·万年花城四期 2室1厅 南,整租,丰台,玉泉营,万年花城四期,88.46,88.46㎡,2.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一|随时看房,自如,7090
整租·宾阳西里北区 2室1厅 南/北,整租,密云,鼓楼街道,宾阳西里北区,63.46,63.46㎡,2.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,1600
整租·秀水园 3室1厅 东南,整租,朝阳,甜水园,秀水园,85.0,85.00㎡,3.0,1.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,7800
整租·密云橡树湾东区 2室1厅 南/北,整租,密云,鼓楼街道,密云橡树湾东区,90.0,90.00㎡,2.0,1.0,1.0,官方核验|集中供暖,链家,2000
