city,title,price,price_per_sqm,area,bedrooms,living_rooms,bathrooms,floor,total_floors,orientation,district,subway,agency,url,scrape_time,layout_type,orientation_clean,price_category,area_category,floor_category
深圳,优质3居室,13695,177.60812225105803,128.0368688726204,2,1,2,2,21,东,朝阳区,True,中原地产,https://example.com/listing/145,2025-12-11 20:56:45,2居,东,中高价,大户型,低楼层
深圳,优质2居室,4852,206.64812777330255,132.30569054951644,2,1,1,24,8,东北,朝阳区,True,个人,https://example.com/listing/146,2025-12-11 20:56:45,2居,东北,低价,大户型,高楼层
广州,优质2居室,18014,281.5956516825217,142.5558277720673,1,1,1,23,25,东北,南山区,True,麦田房产,https://example.com/listing/147,2025-12-11 20:56:45,1居,东北,高价,大户型,高楼层
上海,优质3居室,2987,54.779023607441005,40.21241833437424,4,1,2,2,9,北,武侯区,True,个人,https://example.com/listing/148,2025-12-11 20:56:45,四居及以上,北,低价,小户型,低楼层
深圳,优质1居室,9622,169.21086707945426,76.2717111016,4,2,2,6,24,南,天府新区,True,我爱我家,https://example.com/listing/149,2025-12-11 20:56:45,四居及以上,南,中低价,中等,低楼层
北京,优质2居室,11160,221.93051060764017,38.524186685280256,1,1,2,19,28,西,南山区,False,我爱我家,https://example.com/listing/150,2025-12-11 20:56:45,1居,西,中低价,小户型,中楼层
北京,优质1居室,19484,230.67673942455713,55.295172186003434,1,2,1,8,27,西北,天府新区,True,麦田房产,https://example.com/listing/151,2025-12-11 20:56:45,1居,西北,高价,小户型,低楼层
北京,优质2居室,8652,223.133107884277,57.52389324452068,3,2,1,26,29,西北,海淀区,True,个人,https://example.com/listing/152,2025-12-11 20:56:45,3居,西北,中低价,小户型,高楼层
北京,优质3居室,9421,83.60878235203046,86.29286532570944,3,2,1,29,11,西南,浦东新区,False,我爱我家,https://example.com/listing/153,2025-12-11 20:56:45,3居,西南,中低价,中等,高楼层
广州,优质3居室,2769,124.84889709292031,62.22746009443711,3,1,2,3,14,南北,武侯区,False,麦田房产,https://example.com/listing/154,2025-12-11 20:56:45,3居,南北,低价,中等,低楼层
北京,优质2居室,19727,139.67888135425335,42.11737281813133,2,2,1,26,21,南北,海淀区,True,个人,https://example.com/listing/155,2025-12-11 20:56:45,2居,南北,高价,小户型,高楼层
深圳,优质3居室,16114,251.10930191987626,50.09893069129292,3,1,2,14,33,北,南山区,True,麦田房产,https://example.com/listing/156,2025-12-11 20:56:45,3居,北,高价,小户型,中楼层
成都,优质2居室,6358,119.68996810363825,47.67306762625091,4,2,1,25,34,东,浦东新区,True,个人,https://example.com/listing/157,2025-12-11 20:56:45,四居及以上,东,低价,小户型,高楼层
北京,优质3居室,13543,102.67624096680079,146.7692157494758,2,2,1,16,11,东,海淀区,True,我爱我家,https://example.com/listing/158,2025-12-11 20:56:45,2居,东,中高价,大户型,高楼层
广州,优质1居室,7699,289.36200475952404,121.11510083021683,3,2,1,1,5,东南,天府新区,True,麦田房产,https://example.com/listing/159,2025-12-11 20:56:45,3居,东南,中低价,大户型,低楼层
广州,优质3居室,19625,52.21582127836722,146.13137583234743,2,2,2,21,11,南,浦东新区,True,我爱我家,https://example.com/listing/160,2025-12-11 20:56:45,2居,南,高价,大户型,高楼层
北京,优质1居室,3125,299.45521392049454,82.76885838094903,4,2,2,3,30,西南,天府新区,False,麦田房产,https://example.com/listing/161,2025-12-11 20:56:45,四居及以上,西南,低价,中等,低楼层
成都,优质3居室,12793,219.2053247143489,63.40421779951879,3,1,2,22,28,东北,海淀区,True,链家,https://example.com/listing/162,2025-12-11 20:56:45,3居,东北,中高价,中等,高楼层
北京,优质1居室,8764,257.11732486227925,125.7951836651024,4,2,2,26,15,东,南山区,True,我爱我家,https://example.com/listing/163,2025-12-11 20:56:45,四居及以上,东,中低价,大户型,高楼层
广州,优质3居室,14323,123.6548490865483,69.15047016493762,4,2,1,18,13,西南,天府新区,True,我爱我家,https://example.com/listing/164,2025-12-11 20:56:45,四居及以上,西南,中高价,中等,高楼层
上海,优质1居室,15031,53.57881941676499,65.9260048446418,4,1,2,9,16,西北,浦东新区,False,中原地产,https://example.com/listing/165,2025-12-11 20:56:45,四居及以上,西北,中高价,中等,中楼层
深圳,优质2居室,16052,234.46737964038252,57.90071906493974,3,1,1,6,7,东南,海淀区,True,我爱我家,https://example.com/listing/166,2025-12-11 20:56:45,3居,东南,高价,小户型,高楼层
广州,优质2居室,14640,258.53614925016893,45.561477386908244,1,1,2,23,8,东北,天府新区,False,个人,https://example.com/listing/167,2025-12-11 20:56:45,1居,东北,中高价,小户型,高楼层
北京,优质1居室,9843,235.1190329883798,60.775567322011916,3,2,2,21,8,西南,南山区,True,麦田房产,https://example.com/listing/168,2025-12-11 20:56:45,3居,西南,中低价,中等,高楼层
深圳,优质3居室,16210,85.71257182520965,72.63836981686651,4,2,1,25,32,北,武侯区,True,链家,https://example.com/listing/169,2025-12-11 20:56:45,四居及以上,北,高价,中等,高楼层
北京,优质1居室,18456,238.35698056424226,110.87930497748765,3,2,1,1,29,东北,南山区,True,个人,https://example.com/listing/170,2025-12-11 20:56:45,3居,东北,高价,较大,低楼层
北京,优质3居室,12106,242.23069552691024,37.50778106633419,4,2,2,21,17,南北,南山区,True,个人,https://example.com/listing/171,2025-12-11 20:56:45,四居及以上,南北,中高价,小户型,高楼层
上海,优质2居室,7189,214.63512891751373,55.26083275984115,1,2,2,27,27,东北,武侯区,True,个人,https://example.com/listing/172,2025-12-11 20:56:45,1居,东北,中低价,小户型,高楼层
深圳,优质3居室,4472,241.52898319889655,127.08283683500116,2,2,1,10,23,东南,南山区,True,个人,https://example.com/listing/173,2025-12-11 20:56:45,2居,东南,低价,大户型,中楼层
深圳,优质2居室,19091,261.480359919433,47.630630830052496,1,1,1,27,14,东北,武侯区,True,链家,https://example.com/listing/174,2025-12-11 20:56:45,1居,东北,高价,小户型,高楼层
上海,优质3居室,8704,203.40102855936462,71.11741758270259,1,1,1,6,9,西,武侯区,False,中原地产,https://example.com/listing/175,2025-12-11 20:56:45,1居,西,中低价,中等,中楼层
广州,优质3居室,5713,72.15117849241977,133.75907062297682,2,2,1,23,11,南,天府新区,True,我爱我家,https://example.com/listing/176,2025-12-11 20:56:45,2居,南,低价,大户型,高楼层
北京,优质3居室,7051,171.9069524168027,48.59103733721312,3,2,1,12,28,东南,天府新区,True,个人,https://example.com/listing/177,2025-12-11 20:56:45,3居,东南,中低价,小户型,中楼层
成都,优质1居室,12756,69.41233366790127,39.928420274182784,2,2,2,4,20,北,武侯区,True,我爱我家,https://example.com/listing/178,2025-12-11 20:56:45,2居,北,中高价,小户型,低楼层
北京,优质1居室,4475,151.88575775810773,88.1445594096013,3,2,2,28,5,东南,海淀区,False,我爱我家,https://example.com/listing/179,2025-12-11 20:56:45,3居,东南,低价,中等,高楼层
北京,优质2居室,5610,151.7766222814069,66.29034135342437,3,2,2,13,16,西北,浦东新区,False,个人,https://example.com/listing/180,2025-12-11 20:56:45,3居,西北,低价,中等,高楼层
广州,优质2居室,6255,66.50246103506039,97.6090037380625,4,1,2,17,6,北,海淀区,True,中原地产,https://example.com/listing/181,2025-12-11 20:56:45,四居及以上,北,低价,较大,高楼层
北京,优质1居室,16484,137.20513349236984,126.45658685801702,4,1,1,27,11,南北,武侯区,True,我爱我家,https://example.com/listing/182,2025-12-11 20:56:45,四居及以上,南北,高价,大户型,高楼层
上海,优质2居室,3735,77.7495246978287,46.45781857832918,2,2,1,8,15,东北,浦东新区,True,麦田房产,https://example.com/listing/183,2025-12-11 20:56:45,2居,东北,低价,小户型,中楼层
上海,优质1居室,10258,252.05880250230555,99.6838901465142,1,1,1,26,33,东北,天府新区,False,我爱我家,https://example.com/listing/184,2025-12-11 20:56:45,1居,东北,中低价,较大,高楼层
深圳,优质3居室,9979,286.9220064911177,90.66105124678367,2,2,2,20,34,西北,浦东新区,False,个人,https://example.com/listing/185,2025-12-11 20:56:45,2居,西北,中低价,较大,中楼层
成都,优质2居室,4428,68.07911881448464,47.289454321583946,3,2,1,3,17,西南,武侯区,True,链家,https://example.com/listing/186,2025-12-11 20:56:45,3居,西南,低价,小户型,低楼层
北京,优质2居室,14345,288.77880182292535,104.87981826347789,4,2,1,12,6,西北,天府新区,True,我爱我家,https://example.com/listing/187,2025-12-11 20:56:45,四居及以上,西北,中高价,较大,高楼层
北京,优质1居室,9426,180.6441498341863,62.836850143292594,2,1,2,7,11,西,浦东新区,True,中原地产,https://example.com/listing/188,2025-12-11 20:56:45,2居,西,中低价,中等,中楼层
广州,优质2居室,10533,124.89141948846847,88.5401182252815,2,1,2,12,19,东,浦东新区,True,麦田房产,https://example.com/listing/189,2025-12-11 20:56:45,2居,东,中低价,中等,中楼层
上海,优质2居室,7249,69.21551881904088,39.87267891324743,4,2,2,2,29,西南,海淀区,False,麦田房产,https://example.com/listing/190,2025-12-11 20:56:45,四居及以上,西南,中低价,小户型,低楼层
成都,优质3居室,11686,175.15606701760447,85.15008686563476,4,1,1,24,15,东,浦东新区,True,链家,https://example.com/listing/191,2025-12-11 20:56:45,四居及以上,东,中高价,中等,高楼层
深圳,优质2居室,16109,248.62888612268716,66.77561616513844,4,1,1,14,6,南北,武侯区,True,链家,https://example.com/listing/192,2025-12-11 20:56:45,四居及以上,南北,高价,中等,高楼层
上海,优质3居室,2661,226.77161931667453,128.6857453422425,3,2,2,22,11,南,朝阳区,False,我爱我家,https://example.com/listing/193,2025-12-11 20:56:45,3居,南,低价,大户型,高楼层
深圳,优质1居室,14075,62.55650286599344,36.837447239684195,4,1,2,23,8,南,朝阳区,False,个人,https://example.com/listing/194,2025-12-11 20:56:45,四居及以上,南,中高价,小户型,高楼层
广州,优质2居室,16788,68.22545884197588,80.2328729901996,1,1,1,5,15,东北,朝阳区,True,中原地产,https://example.com/listing/195,2025-12-11 20:56:45,1居,东北,高价,中等,中楼层
广州,优质3居室,12060,150.71832065815926,85.01177089577256,2,2,2,9,33,南,武侯区,False,麦田房产,https://example.com/listing/196,2025-12-11 20:56:45,2居,南,中高价,中等,低楼层
北京,优质1居室,17836,123.82262351198582,117.00072915589425,4,2,1,21,6,西北,朝阳区,True,链家,https://example.com/listing/197,2025-12-11 20:56:45,四居及以上,西北,高价,较大,高楼层
成都,优质2居室,12526,108.09608076401196,98.91450901082533,4,1,2,11,33,西南,海淀区,False,中原地产,https://example.com/listing/198,2025-12-11 20:56:45,四居及以上,西南,中高价,较大,中楼层
深圳,优质1居室,5374,120.2511247271784,110.06548046330172,3,2,2,5,20,东北,武侯区,False,个人,https://example.com/listing/199,2025-12-11 20:56:45,3居,东北,低价,较大,低楼层
上海,优质2居室,2207,250.87068582422117,123.24591427821073,3,1,2,3,11,东北,天府新区,True,麦田房产,https://example.com/listing/200,2025-12-11 20:56:45,3居,东北,低价,大户型,低楼层
广州,优质1居室,4665,282.3070134079635,133.46435683898267,2,2,1,27,17,西南,武侯区,False,麦田房产,https://example.com/listing/201,2025-12-11 20:56:45,2居,西南,低价,大户型,高楼层
北京,优质1居室,2632,151.2756736318916,67.66505960669646,1,2,1,17,9,南北,武侯区,False,个人,https://example.com/listing/202,2025-12-11 20:56:45,1居,南北,低价,中等,高楼层
北京,优质3居室,5083,276.5277505331243,94.56272464366836,2,2,2,2,21,南北,浦东新区,True,麦田房产,https://example.com/listing/203,2025-12-11 20:56:45,2居,南北,低价,较大,低楼层
深圳,优质1居室,15711,130.37392531197048,130.81296941270398,4,2,1,24,25,东北,浦东新区,True,个人,https://example.com/listing/204,2025-12-11 20:56:45,四居及以上,东北,高价,大户型,高楼层
广州,优质2居室,12123,169.10924658594791,148.73413571580676,1,1,2,1,16,南北,浦东新区,False,麦田房产,https://example.com/listing/205,2025-12-11 20:56:45,1居,南北,中高价,大户型,低楼层
成都,优质2居室,9123,106.50724945399993,136.74231732525158,1,2,2,7,32,西,南山区,True,我爱我家,https://example.com/listing/206,2025-12-11 20:56:45,1居,西,中低价,大户型,低楼层
广州,优质3居室,12754,210.119010543961,74.57607151492522,1,2,1,14,23,西,海淀区,True,个人,https://example.com/listing/207,2025-12-11 20:56:45,1居,西,中高价,中等,中楼层
深圳,优质2居室,3679,294.74527879370225,53.41998206623805,1,2,1,5,11,东,武侯区,False,中原地产,https://example.com/listing/208,2025-12-11 20:56:45,1居,东,低价,小户型,中楼层
深圳,优质2居室,17901,200.87327401084465,88.72710448879064,2,1,1,19,10,东南,武侯区,False,我爱我家,https://example.com/listing/209,2025-12-11 20:56:45,2居,东南,高价,中等,高楼层
广州,优质2居室,2236,139.45352102838723,118.99697422032507,3,1,1,28,12,北,浦东新区,True,中原地产,https://example.com/listing/210,2025-12-11 20:56:45,3居,北,低价,大户型,高楼层
深圳,优质1居室,9446,211.9543614976321,89.10828849039571,3,2,2,28,17,南,武侯区,True,麦田房产,https://example.com/listing/211,2025-12-11 20:56:45,3居,南,中低价,较大,高楼层
广州,优质1居室,6443,80.7301696163469,87.98170359764022,4,2,1,11,9,南北,天府新区,True,中原地产,https://example.com/listing/212,2025-12-11 20:56:45,四居及以上,南北,低价,中等,高楼层
上海,优质2居室,17463,272.16477006634966,130.58765052981607,3,2,1,23,6,西,武侯区,True,我爱我家,https://example.com/listing/213,2025-12-11 20:56:45,3居,西,高价,大户型,高楼层
广州,优质3居室,10555,175.7709876949591,73.36845348806236,3,2,2,25,13,西北,朝阳区,True,个人,https://example.com/listing/214,2025-12-11 20:56:45,3居,西北,中低价,中等,高楼层
广州,优质1居室,18669,162.3374355099105,133.17536097739747,3,2,2,2,34,西南,天府新区,False,链家,https://example.com/listing/215,2025-12-11 20:56:45,3居,西南,高价,大户型,低楼层
深圳,优质3居室,2148,196.4661971133798,78.81657611420682,3,2,2,8,15,东南,天府新区,True,中原地产,https://example.com/listing/216,2025-12-11 20:56:45,3居,东南,低价,中等,中楼层
深圳,优质2居室,15395,206.1959656973506,69.38797268140073,4,1,2,9,28,东,武侯区,True,链家,https://example.com/listing/217,2025-12-11 20:56:45,四居及以上,东,中高价,中等,中楼层
北京,优质2居室,6895,67.94395155662826,84.47878934396388,2,2,1,27,10,北,南山区,True,中原地产,https://example.com/listing/218,2025-12-11 20:56:45,2居,北,中低价,中等,高楼层
北京,优质1居室,19396,220.6543053058506,121.49363504098422,1,2,1,3,33,西,浦东新区,False,中原地产,https://example.com/listing/219,2025-12-11 20:56:45,1居,西,高价,大户型,低楼层
上海,优质2居室,13023,110.48292007888239,45.12024334367931,3,2,2,2,30,东,海淀区,True,个人,https://example.com/listing/220,2025-12-11 20:56:45,3居,东,中高价,小户型,低楼层
北京,优质1居室,12699,228.48815812664745,53.57030590464208,2,2,2,7,11,东南,海淀区,True,麦田房产,https://example.com/listing/221,2025-12-11 20:56:45,2居,东南,中高价,小户型,中楼层
广州,优质2居室,11715,255.6336985960492,144.17337907957102,3,2,1,5,29,西南,朝阳区,True,我爱我家,https://example.com/listing/222,2025-12-11 20:56:45,3居,西南,中高价,大户型,低楼层
深圳,优质2居室,18163,250.98962688813006,51.05899528576288,3,2,1,21,11,南,海淀区,True,我爱我家,https://example.com/listing/223,2025-12-11 20:56:45,3居,南,高价,小户型,高楼层
北京,优质1居室,7782,188.12524185197228,98.12727815172654,1,1,1,26,23,西,海淀区,True,我爱我家,https://example.com/listing/224,2025-12-11 20:56:45,1居,西,中低价,较大,高楼层
